기간	자치구	동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상+
2022.1/4	광진구	중곡1동	계	360	13	12	6	-	28	31	45	45	23	25	39	55	25	7	2	1	2	1	-	-	-
2022.1/4	광진구	중곡1동	남자	150	7	7	3	-	11	10	21	18	10	11	13	25	10	2	-	1	-	1	-	-	-
2022.1/4	광진구	중곡1동	여자	210	6	5	3	-	17	21	24	27	13	14	26	30	15	5	2	-	2	-	-	-	-
2022.1/4	광진구	중곡2동	계	316	14	12	8	6	22	33	44	46	27	13	20	43	18	8	1	1	-	-	-	-	-
2022.1/4	광진구	중곡2동	남자	113	7	2	2	2	3	9	14	19	7	7	6	21	8	5	-	1	-	-	-	-	-
2022.1/4	광진구	중곡2동	여자	203	7	10	6	4	19	24	30	27	20	6	14	22	10	3	1	-	-	-	-	-	-
2022.1/4	광진구	중곡3동	계	230	13	5	3	5	11	34	30	21	17	20	13	32	21	3	1	1	-	-	-	-	-
2022.1/4	광진구	중곡3동	남자	86	5	2	1	3	4	7	11	7	8	6	5	11	13	2	1	-	-	-	-	-	-
2022.1/4	광진구	중곡3동	여자	144	8	3	2	2	7	27	19	14	9	14	8	21	8	1	-	1	-	-	-	-	-
2022.1/4	광진구	중곡4동	계	364	7	17	15	32	20	42	51	48	34	32	27	20	16	1	1	-	-	1	-	-	-
2022.1/4	광진구	중곡4동	남자	132	5	8	7	9	7	9	21	16	14	11	12	7	6	-	-	-	-	-	-	-	-
2022.1/4	광진구	중곡4동	여자	232	2	9	8	23	13	33	30	32	20	21	15	13	10	1	1	-	-	1	-	-	-
2022.1/4	광진구	능동	계	317	13	17	4	7	41	67	48	33	25	10	13	18	14	5	1	-	-	-	-	-	1
2022.1/4	광진구	능동	남자	143	8	10	3	1	16	31	20	16	10	4	7	8	6	2	1	-	-	-	-	-	-
2022.1/4	광진구	능동	여자	174	5	7	1	6	25	36	28	17	15	6	6	10	8	3	-	-	-	-	-	-	1
2022.1/4	광진구	구의1동	계	582	21	22	18	11	33	57	69	58	42	45	63	69	47	16	6	4	1	-	-	-	-
2022.1/4	광진구	구의1동	남자	268	13	9	10	5	9	26	27	35	17	19	29	34	23	8	3	1	-	-	-	-	-
2022.1/4	광진구	구의1동	여자	314	8	13	8	6	24	31	42	23	25	26	34	35	24	8	3	3	1	-	-	-	-
2022.1/4	광진구	구의2동	계	468	25	25	36	28	27	49	49	64	47	37	31	21	17	3	6	-	2	1	-	-	-
2022.1/4	광진구	구의2동	남자	197	16	9	20	17	7	12	18	30	21	16	10	7	7	2	3	-	1	1	-	-	-
2022.1/4	광진구	구의2동	여자	271	9	16	16	11	20	37	31	34	26	21	21	14	10	1	3	-	1	-	-	-	-
2022.1/4	광진구	구의3동	계	233	9	7	2	5	12	20	35	33	20	26	20	27	8	4	5	-	-	-	-	-	-
2022.1/4	광진구	구의3동	남자	98	4	5	1	4	3	3	12	20	5	11	11	13	4	-	2	-	-	-	-	-	-
2022.1/4	광진구	구의3동	여자	135	5	2	1	1	9	17	23	13	15	15	9	14	4	4	3	-	-	-	-	-	-
2022.1/4	광진구	광장동	계	174	3	13	12	10	3	21	18	24	21	11	13	9	5	6	2	2	-	1	-	-	-
2022.1/4	광진구	광장동	남자	75	2	5	3	10	1	5	6	11	10	4	5	5	3	3	1	-	-	1	-	-	-
2022.1/4	광진구	광장동	여자	99	1	8	9	-	2	16	12	13	11	7	8	4	2	3	1	2	-	-	-	-	-
2022.1/4	광진구	자양1동	계	836	15	19	17	7	64	84	90	64	63	61	95	144	81	20	4	2	4	2	-	-	-
2022.1/4	광진구	자양1동	남자	349	5	7	10	4	25	27	40	29	27	26	38	64	30	11	2	1	3	-	-	-	-
2022.1/4	광진구	자양1동	여자	487	10	12	7	3	39	57	50	35	36	35	57	80	51	9	2	1	1	2	-	-	-
2022.1/4	광진구	자양2동	계	299	5	16	8	7	15	15	36	35	27	22	30	51	21	9	2	-	-	-	-	-	-
2022.1/4	광진구	자양2동	남자	137	3	6	8	4	5	9	10	19	7	14	11	23	13	3	2	-	-	-	-	-	-
2022.1/4	광진구	자양2동	여자	162	2	10	-	3	10	6	26	16	20	8	19	28	8	6	-	-	-	-	-	-	-
2022.1/4	광진구	자양3동	계	263	8	7	3	7	21	29	25	27	16	23	20	33	19	19	3	1	2	-	-	-	-
2022.1/4	광진구	자양3동	남자	108	3	2	-	5	5	7	9	10	7	11	10	18	7	11	1	1	1	-	-	-	-
2022.1/4	광진구	자양3동	여자	155	5	5	3	2	16	22	16	17	9	12	10	15	12	8	2	-	1	-	-	-	-
2022.1/4	광진구	자양4동	계	3,269	44	81	48	38	456	412	244	238	191	187	406	511	280	89	34	2	4	2	1	-	1
2022.1/4	광진구	자양4동	남자	1,503	25	38	26	19	188	144	126	142	105	98	190	214	120	45	17	1	2	2	-	-	1
2022.1/4	광진구	자양4동	여자	1,766	19	43	22	19	268	268	118	96	86	89	216	297	160	44	17	1	2	-	1	-	-
2022.1/4	동대문구	소계	계	14,610	123	156	90	288	5,454	3,980	1,296	750	497	402	496	538	311	130	47	21	13	13	4	1	-
2022.1/4	동대문구	소계	남자	5,495	52	67	49	74	1,752	1,498	579	322	231	174	219	242	137	49	26	8	4	8	3	1	-
2022.1/4	동대문구	소계	여자	9,115	71	89	41	214	3,702	2,482	717	428	266	228	277	296	174	81	21	13	9	5	1	-	-
2022.1/4	동대문구	회기동	계	2,343	7	5	2	47	1,254	744	148	55	21	16	12	20	6	1	2	2	1	-	-	-	-
2022.1/4	동대문구	회기동	남자	864	4	2	1	14	417	296	70	28	10	5	4	6	4	-	2	1	-	-	-	-	-
2022.1/4	동대문구	회기동	여자	1,479	3	3	1	33	837	448	78	27	11	11	8	14	2	1	-	1	1	-	-	-	-
2022.1/4	동대문구	휘경1동	계	2,101	2	9	1	50	1,112	689	119	39	21	13	16	12	9	4	2	1	1	1	-	-	-
2022.1/4	동대문구	휘경1동	남자	708	1	6	-	12	358	240	48	14	7	5	6	6	2	2	-	-	-	1	-	-	-
2022.1/4	동대문구	휘경1동	여자	1,393	1	3	1	38	754	449	71	25	14	8	10	6	7	2	2	1	1	-	-	-	-
2022.1/4	동대문구	휘경2동	계	707	4	9	7	6	241	240	76	34	17	15	14	17	18	8	-	-	-	1	-	-	-
2022.1/4	동대문구	휘경2동	남자	259	2	3	5	2	79	93	30	10	3	6	8	8	7	2	-	-	-	1	-	-	-
2022.1/4	동대문구	휘경2동	여자	448	2	6	2	4	162	147	46	24	14	9	6	9	11	6	-	-	-	-	-	-	-
2022.1/4	동대문구	청량리동	계	455	4	6	5	4	50	69	45	46	31	29	43	59	38	13	6	1	1	3	2	-	-
2022.1/4	동대문구	청량리동	남자	204	1	2	4	-	24	32	18	27	14	11	15	32	15	3	3	-	-	2	1	-	-
2022.1/4	동대문구	청량리동	여자	251	3	4	1	4	26	37	27	19	17	18	28	27	23	10	3	1	1	1	1	-	-
2022.1/4	동대문구	용신동	계	1,444	21	24	12	13	295	329	149	131	70	64	91	119	81	31	5	4	2	2	1	-	-
2022.1/4	동대문구	용신동	남자	559	7	10	7	3	76	131	73	55	34	32	33	50	29	12	2	1	1	2	1	-	-
2022.1/4	동대문구	용신동	여자	885	14	14	5	10	219	198	76	76	36	32	58	69	52	19	3	3	1	-	-	-	-
2022.1/4	동대문구	제기동	계	1,948	12	14	12	51	774	592	159	79	47	41	57	53	30	20	5	1	-	1	-	-	-
2022.1/4	동대문구	제기동	남자	703	6	4	6	11	222	213	74	41	28	17	25	27	15	9	3	1	-	1	-	-	-
2022.1/4	동대문구	제기동	여자	1,245	6	10	6	40	552	379	85	38	19	24	32	26	15	11	2	-	-	-	-	-	-
2022.1/4	동대문구	전농1동	계	494	10	13	9	10	83	92	45	44	41	23	36	45	18	12	5	4	3	-	1	-	-
2022.1/4	동대문구	전농1동	남자	184	4	6	4	2	18	34	16	16	19	10	17	17	10	4	4	2	-	-	1	-	-
2022.1/4	동대문구	전농1동	여자	310	6	7	5	8	65	58	29	28	22	13	19	28	8	8	1	2	3	-	-	-	-
2022.1/4	동대문구	전농2동	계	310	3	5	2	4	59	71	67	38	23	12	6	10	6	2	2	-	-	-	-	-	-
2022.1/4	동대문구	전농2동	남자	124	1	3	-	-	16	26	32	17	11	8	1	7	2	-	-	-	-	-	-	-	-
2022.1/4	동대문구	전농2동	여자	186	2	2	2	4	43	45	35	21	12	4	5	3	4	2	2	-	-	-	-	-	-
2022.1/4	동대문구	답십리2동	계	253	6	5	2	4	16	51	32	26	23	18	26	24	11	5	3	-	-	-	-	1	-
2022.1/4	동대문구	답십리2동	남자	122	3	3	1	2	10	27	13	11	8	7	11	13	8	2	2	-	-	-	-	1	-
2022.1/4	동대문구	답십리2동	여자	131	3	2	1	2	6	24	19	15	15	11	15	11	3	3	1	-	-	-	-	-	-
2022.1/4	동대문구	장안1동	계	554	7	20	17	9	40	78	68	56	57	45	60	46	31	11	3	2	2	2	-	-	-
2022.1/4	동대문구	장안1동	남자	223	3	12	8	4	7	28	29	26	24	22	26	16	11	4	2	-	1	-	-	-	-
2022.1/4	동대문구	장안1동	여자	331	4	8	9	5	33	50	39	30	33	23	34	30	20	7	1	2	1	2	-	-	-
2022.1/4	동대문구	장안2동	계	300	7	10	2	4	17	38	49	37	22	32	33	31	11	5	2	-	-	-	-	-	-
2022.1/4	동대문구	장안2동	남자	117	4	2	1	3	5	10	18	9	15	13	17	10	6	2	2	-	-	-	-	-	-
2022.1/4	동대문구	장안2동	여자	183	3	8	1	1	12	28	31	28	7	19	16	21	5	3	-	-	-	-	-	-	-
2022.1/4	동대문구	이문1동	계	2,898	13	8	6	72	1,385	838	242	88	64	52	50	39	25	5	6	2	2	1	-	-	-
2022.1/4	동대문구	이문1동	남자	1,067	5	-	4	18	467	302	113	34	32	22	28	17	15	3	4	1	2	-	-	-	-
2022.1/4	동대문구	이문1동	여자	1,831	8	8	2	54	918	536	129	54	32	30	22	22	10	2	2	1	-	1	-	-	-
2022.1/4	동대문구	이문2동	계	423	14	12	5	5	96	88	47	31	33	20	22	27	8	7	4	2	-	2	-	-	-
2022.1/4	동대문구	이문2동	남자	195	5	6	3	1	47	40	21	17	15	6	10	15	2	3	2	1	-	1	-	-	-
2022.1/4	동대문구	이문2동	여자	228	9	6	2	4	49	48	26	14	18	14	12	12	6	4	2	1	-	1	-	-	-
2022.1/4	동대문구	답십리1동	계	380	13	16	8	9	32	61	50	46	27	22	30	36	19	6	2	2	1	-	-	-	-
2022.1/4	동대문구	답십리1동	남자	166	6	8	5	2	6	26	24	17	11	10	18	18	11	3	-	1	-	-	-	-	-
2022.1/4	동대문구	답십리1동	여자	214	7	8	3	7	26	35	26	29	16	12	12	18	8	3	2	1	1	-	-	-	-
2022.1/4	중랑구	소계	계	4,557	148	148	103	80	397	619	690	558	366	297	398	388	230	78	40	10	2	2	3	-	-
2022.1/4	중랑구	소계	남자	1,788	77	86	56	45	139	227	258	229	137	102	147	141	90	27	17	6	1	1	2	-	-
2022.1/4	중랑구	소계	여자	2,769	71	62	47	35	258	392	432	329	229	195	251	247	140	51	23	4	1	1	1	-	-
2022.1/4	중랑구	면목2동	계	354	19	10	5	7	27	41	57	51	24	16	32	35	22	5	3	-	-	-	-	-	-
2022.1/4	중랑구	면목2동	남자	132	8	6	3	3	6	17	25	18	10	5	12	9	4	3	3	-	-	-	-	-	-
2022.1/4	중랑구	면목2동	여자	222	11	4	2	4	21	24	32	33	14	11	20	26	18	2	-	-	-	-	-	-	-
2022.1/4	중랑구	면목4동	계	277	6	13	8	6	19	32	43	37	19	20	29	23	16	3	2	-	1	-	-	-	-
2022.1/4	중랑구	면목4동	남자	112	4	9	3	3	3	14	17	17	7	7	13	11	1	1	1	-	1	-	-	-	-
2022.1/4	중랑구	면목4동	여자	165	2	4	5	3	16	18	26	20	12	13	16	12	15	2	1	-	-	-	-	-	-
2022.1/4	중랑구	면목5동	계	116	2	3	3	2	5	11	18	18	12	6	13	11	5	6	1	-	-	-	-	-	-
2022.1/4	중랑구	면목5동	남자	39	1	2	-	2	5	3	4	6	2	1	4	2	4	2	1	-	-	-	-	-	-
2022.1/4	중랑구	면목5동	여자	77	1	1	3	-	-	8	14	12	10	5	9	9	1	4	-	-	-	-	-	-	-
2022.1/4	중랑구	면목7동	계	314	3	17	10	6	21	28	48	43	33	21	27	34	14	6	2	-	1	-	-	-	-
2022.1/4	중랑구	면목7동	남자	128	-	12	6	6	6	9	20	19	9	10	8	15	8	-	-	-	-	-	-	-	-
2022.1/4	중랑구	면목7동	여자	186	3	5	4	-	15	19	28	24	24	11	19	19	6	6	2	-	1	-	-	-	-
2022.1/4	중랑구	상봉1동	계	140	5	5	3	-	8	21	29	16	14	7	19	5	4	-	3	1	-	-	-	-	-
2022.1/4	중랑구	상봉1동	남자	56	3	2	2	-	1	10	12	7	4	4	5	-	3	-	2	1	-	-	-	-	-
2022.1/4	중랑구	상봉1동	여자	84	2	3	1	-	7	11	17	9	10	3	14	5	1	-	1	-	-	-	-	-	-
2022.1/4	중랑구	상봉2동	계	308	10	11	6	3	14	39	61	40	23	21	27	37	11	2	2	1	-	-	-	-	-
2022.1/4	중랑구	상봉2동	남자	120	6	7	3	1	4	11	21	18	10	8	10	12	8	-	1	-	-	-	-	-	-
2022.1/4	중랑구	상봉2동	여자	188	4	4	3	2	10	28	40	22	13	13	17	25	3	2	1	1	-	-	-	-	-
2022.1/4	중랑구	중화1동	계	174	6	5	2	1	12	24	34	18	15	18	12	10	11	4	2	-	-	-	-	-	-
2022.1/4	중랑구	중화1동	남자	64	3	2	2	-	2	5	13	9	7	2	5	7	5	1	1	-	-	-	-	-	-
2022.1/4	중랑구	중화1동	여자	110	3	3	-	1	10	19	21	9	8	16	7	3	6	3	1	-	-	-	-	-	-
2022.1/4	중랑구	중화2동	계	451	6	5	7	10	27	58	59	47	41	31	41	59	31	13	10	3	-	1	2	-	-
2022.1/4	중랑구	중화2동	남자	193	4	2	3	6	9	20	25	25	16	14	19	24	16	5	1	2	-	1	1	-	-
2022.1/4	중랑구	중화2동	여자	258	2	3	4	4	18	38	34	22	25	17	22	35	15	8	9	1	-	-	1	-	-
2022.1/4	중랑구	묵1동	계	199	10	-	-	3	19	22	31	37	9	15	25	17	7	3	-	1	-	-	-	-	-
2022.1/4	중랑구	묵1동	남자	66	7	-	-	1	3	7	10	13	3	4	9	6	2	1	-	-	-	-	-	-	-
2022.1/4	중랑구	묵1동	여자	133	3	-	-	2	16	15	21	24	6	11	16	11	5	2	-	1	-	-	-	-	-
2022.1/4	중랑구	묵2동	계	220	7	7	3	5	17	34	33	21	13	14	23	17	14	7	3	2	-	-	-	-	-
2022.1/4	중랑구	묵2동	남자	85	3	4	3	2	4	12	17	9	3	5	8	5	7	1	1	1	-	-	-	-	-
2022.1/4	중랑구	묵2동	여자	135	4	3	-	3	13	22	16	12	10	9	15	12	7	6	2	1	-	-	-	-	-
2022.1/4	중랑구	망우3동	계	329	24	27	20	6	44	39	53	40	20	18	16	13	7	2	-	-	-	-	-	-	-
2022.1/4	중랑구	망우3동	남자	140	14	13	11	4	24	16	20	14	10	5	2	4	2	1	-	-	-	-	-	-	-
2022.1/4	중랑구	망우3동	여자	189	10	14	9	2	20	23	33	26	10	13	14	9	5	1	-	-	-	-	-	-	-
2022.1/4	중랑구	신내1동	계	141	2	6	1	1	6	17	24	22	19	12	10	9	8	2	2	-	-	-	-	-	-
2022.1/4	중랑구	신내1동	남자	59	1	3	1	1	2	4	8	10	8	5	6	5	2	1	2	-	-	-	-	-	-
2022.1/4	중랑구	신내1동	여자	82	1	3	-	-	4	13	16	12	11	7	4	4	6	1	-	-	-	-	-	-	-
2022.1/4	중랑구	신내2동	계	89	1	-	1	-	3	16	14	17	9	8	3	8	6	2	1	-	-	-	-	-	-
2022.1/4	중랑구	신내2동	남자	28	-	-	1	-	-	5	5	5	2	2	1	3	2	2	-	-	-	-	-	-	-
2022.1/4	중랑구	신내2동	여자	61	1	-	-	-	3	11	9	12	7	6	2	5	4	-	1	-	-	-	-	-	-
2022.1/4	중랑구	면목본동	계	702	17	19	14	13	97	128	83	72	51	42	56	60	36	11	3	-	-	-	-	-	-
2022.1/4	중랑구	면목본동	남자	276	8	13	6	7	37	53	27	27	21	14	21	21	16	4	1	-	-	-	-	-	-
2022.1/4	중랑구	면목본동	여자	426	9	6	8	6	60	75	56	45	30	28	35	39	20	7	2	-	-	-	-	-	-
2022.1/4	중랑구	면목3.8동	계	398	16	9	11	10	56	65	47	45	33	24	32	23	19	5	1	2	-	-	-	-	-
2022.1/4	중랑구	면목3.8동	남자	167	8	6	6	5	23	29	17	21	15	8	12	8	3	3	1	2	-	-	-	-	-
2022.1/4	중랑구	면목3.8동	여자	231	8	3	5	5	33	36	30	24	18	16	20	15	16	2	-	-	-	-	-	-	-
2022.1/4	중랑구	망우본동	계	345	14	11	9	7	22	44	56	34	31	24	33	27	19	7	5	-	-	1	1	-	-
2022.1/4	중랑구	망우본동	남자	123	7	5	6	4	10	12	17	11	10	8	12	9	7	2	2	-	-	-	1	-	-
2022.1/4	중랑구	망우본동	여자	222	7	6	3	3	12	32	39	23	21	16	21	18	12	5	3	-	-	1	-	-	-
2022.1/4	성북구	소계	계	9,530	138	132	91	361	3,104	2,142	1,024	678	486	351	351	292	196	96	44	20	13	7	2	1	1
2022.1/4	성북구	소계	남자	3,586	71	67	46	127	944	804	433	299	192	147	163	113	93	42	26	10	6	2	1	-	-
2022.1/4	성북구	소계	여자	5,944	67	65	45	234	2,160	1,338	591	379	294	204	188	179	103	54	18	10	7	5	1	1	1
2022.1/4	성북구	돈암1동	계	98	2	-	1	-	30	11	14	10	8	7	6	7	2	-	-	-	-	-	-	-	-
2022.1/4	성북구	돈암1동	남자	34	1	-	-	-	9	3	6	5	1	2	2	3	2	-	-	-	-	-	-	-	-
2022.1/4	성북구	돈암1동	여자	64	1	-	1	-	21	8	8	5	7	5	4	4	-	-	-	-	-	-	-	-	-
2022.1/4	성북구	돈암2동	계	92	1	4	5	2	4	10	10	11	11	13	9	5	5	1	1	-	-	-	-	-	-
2022.1/4	성북구	돈암2동	남자	40	1	2	4	2	2	5	1	5	3	7	5	1	2	-	-	-	-	-	-	-	-
2022.1/4	성북구	돈암2동	여자	52	-	2	1	-	2	5	9	6	8	6	4	4	3	1	1	-	-	-	-	-	-
2022.1/4	성북구	안암동	계	1,615	10	8	6	89	759	380	145	84	43	22	16	21	21	5	4	1	-	-	-	-	1
2022.1/4	성북구	안암동	남자	552	6	7	4	20	207	128	66	43	23	12	9	10	11	4	2	-	-	-	-	-	-
2022.1/4	성북구	안암동	여자	1,063	4	1	2	69	552	252	79	41	20	10	7	11	10	1	2	1	-	-	-	-	1
2022.1/4	성북구	보문동	계	345	8	11	9	10	71	58	47	32	22	14	19	21	10	9	3	1	-	-	-	-	-
2022.1/4	성북구	보문동	남자	140	2	7	3	8	20	20	24	15	7	8	8	7	4	5	1	1	-	-	-	-	-
2022.1/4	성북구	보문동	여자	205	6	4	6	2	51	38	23	17	15	6	11	14	6	4	2	-	-	-	-	-	-
2022.1/4	성북구	정릉1동	계	188	-	1	1	2	55	44	19	13	19	12	7	3	4	3	4	-	-	-	-	1	-
2022.1/4	성북구	정릉1동	남자	67	-	1	-	-	13	13	10	6	8	7	3	1	2	1	2	-	-	-	-	-	-
2022.1/4	성북구	정릉1동	여자	121	-	-	1	2	42	31	9	7	11	5	4	2	2	2	2	-	-	-	-	1	-
2022.1/4	성북구	정릉2동	계	209	1	1	3	2	46	49	27	23	12	7	10	7	13	5	1	1	1	-	-	-	-
2022.1/4	성북구	정릉2동	남자	64	1	1	2	-	14	13	10	5	5	1	1	3	4	2	1	1	-	-	-	-	-
2022.1/4	성북구	정릉2동	여자	145	-	-	1	2	32	36	17	18	7	6	9	4	9	3	-	-	1	-	-	-	-
2022.1/4	성북구	정릉3동	계	1,039	8	-	-	45	499	315	93	33	9	12	12	10	1	1	-	1	-	-	-	-	-
2022.1/4	성북구	정릉3동	남자	407	3	-	-	9	175	143	43	20	4	2	5	3	-	-	-	-	-	-	-	-	-
2022.1/4	성북구	정릉3동	여자	632	5	-	-	36	324	172	50	13	5	10	7	7	1	1	-	1	-	-	-	-	-
2022.1/4	성북구	정릉4동	계	390	2	1	3	7	172	90	27	18	19	10	16	12	8	3	-	1	-	1	-	-	-
2022.1/4	성북구	정릉4동	남자	110	1	1	1	2	36	20	7	8	9	4	7	8	3	3	-	-	-	-	-	-	-
2022.1/4	성북구	정릉4동	여자	280	1	-	2	5	136	70	20	10	10	6	9	4	5	-	-	1	-	1	-	-	-
2022.1/4	성북구	길음1동	계	155	3	9	10	5	5	10	12	22	23	25	10	8	2	6	2	1	2	-	-	-	-
2022.1/4	성북구	길음1동	남자	64	3	4	3	3	-	3	3	8	9	11	6	5	1	2	2	-	1	-	-	-	-
2022.1/4	성북구	길음1동	여자	91	-	5	7	2	5	7	9	14	14	14	4	3	1	4	-	1	1	-	-	-	-
2022.1/4	성북구	길음2동	계	131	3	1	-	-	15	16	20	20	15	5	10	13	9	2	2	-	-	-	-	-	-
2022.1/4	성북구	길음2동	남자	66	2	1	-	-	5	8	9	12	7	4	4	6	5	1	2	-	-	-	-	-	-
2022.1/4	성북구	길음2동	여자	65	1	-	-	-	10	8	11	8	8	1	6	7	4	1	-	-	-	-	-	-	-
2022.1/4	성북구	월곡1동	계	193	2	5	2	3	13	21	24	31	25	13	18	19	12	4	1	-	-	-	-	-	-
2022.1/4	성북구	월곡1동	남자	64	-	1	1	1	9	7	7	10	5	4	7	7	3	1	1	-	-	-	-	-	-
2022.1/4	성북구	월곡1동	여자	129	2	4	1	2	4	14	17	21	20	9	11	12	9	3	-	-	-	-	-	-	-
2022.1/4	성북구	월곡2동	계	480	19	12	6	21	72	98	107	55	26	21	18	11	7	5	-	-	1	1	-	-	-
2022.1/4	성북구	월곡2동	남자	221	13	7	2	12	29	36	53	30	14	9	9	3	2	2	-	-	-	-	-	-	-
2022.1/4	성북구	월곡2동	여자	259	6	5	4	9	43	62	54	25	12	12	9	8	5	3	-	-	1	1	-	-	-
2022.1/4	성북구	장위1동	계	190	3	4	2	5	20	22	34	24	25	22	6	9	6	4	3	-	-	1	-	-	-
2022.1/4	성북구	장위1동	남자	68	-	2	1	4	8	5	14	7	7	8	3	2	4	1	1	-	-	1	-	-	-
2022.1/4	성북구	장위1동	여자	122	3	2	1	1	12	17	20	17	18	14	3	7	2	3	2	-	-	-	-	-	-
2022.1/4	성북구	장위2동	계	240	8	6	4	26	25	37	33	26	16	16	17	11	6	3	6	-	-	-	-	-	-
2022.1/4	성북구	장위2동	남자	97	3	2	2	10	12	16	14	8	4	11	5	5	2	1	2	-	-	-	-	-	-
2022.1/4	성북구	장위2동	여자	143	5	4	2	16	13	21	19	18	12	5	12	6	4	2	4	-	-	-	-	-	-
2022.1/4	성북구	장위3동	계	122	3	1	-	3	22	28	17	19	8	9	8	1	2	1	-	-	-	-	-	-	-
2022.1/4	성북구	장위3동	남자	58	2	1	-	2	14	11	8	9	5	1	3	-	1	1	-	-	-	-	-	-	-
2022.1/4	성북구	장위3동	여자	64	1	-	-	1	8	17	9	10	3	8	5	1	1	-	-	-	-	-	-	-	-
2022.1/4	성북구	성북동	계	522	15	23	15	28	45	42	45	47	55	55	55	39	31	11	6	6	2	-	2	-	-
2022.1/4	성북구	성북동	남자	211	7	12	10	16	13	14	9	11	27	20	27	17	14	6	4	2	1	-	1	-	-
2022.1/4	성북구	성북동	여자	311	8	11	5	12	32	28	36	36	28	35	28	22	17	5	2	4	1	-	1	-	-
2022.1/4	성북구	삼선동	계	550	7	4	2	11	233	119	57	32	22	10	14	16	13	5	2	1	2	-	-	-	-
2022.1/4	성북구	삼선동	남자	192	4	2	1	3	56	49	24	15	9	4	8	6	6	2	1	1	1	-	-	-	-
2022.1/4	성북구	삼선동	여자	358	3	2	1	8	177	70	33	17	13	6	6	10	7	3	1	-	1	-	-	-	-
2022.1/4	성북구	동선동	계	644	3	6	4	20	287	165	53	24	17	14	19	10	5	8	3	2	1	3	-	-	-
2022.1/4	성북구	동선동	남자	198	2	2	3	3	72	48	17	12	10	6	8	2	4	3	2	2	1	1	-	-	-
2022.1/4	성북구	동선동	여자	446	1	4	1	17	215	117	36	12	7	8	11	8	1	5	1	-	-	2	-	-	-
2022.1/4	성북구	종암동	계	1,531	16	15	6	71	589	427	154	75	59	29	37	21	19	6	4	2	1	-	-	-	-
2022.1/4	성북구	종암동	남자	559	9	6	4	28	181	151	68	37	18	11	20	10	9	2	3	1	1	-	-	-	-
2022.1/4	성북구	종암동	여자	972	7	9	2	43	408	276	86	38	41	18	17	11	10	4	1	1	-	-	-	-	-
2022.1/4	성북구	석관동	계	796	24	20	12	11	142	200	86	79	52	35	44	48	20	14	2	3	3	1	-	-	-
2022.1/4	성북구	석관동	남자	374	11	8	5	4	69	111	40	33	17	15	23	14	14	5	2	2	1	-	-	-	-
2022.1/4	성북구	석관동	여자	422	13	12	7	7	73	89	46	46	35	20	21	34	6	9	-	1	2	1	-	-	-
2022.1/4	강북구	소계	계	3,440	74	72	35	44	591	515	455	357	274	205	214	275	191	69	38	16	5	4	3	1	2
2022.1/4	강북구	소계	남자	1,291	43	31	16	19	210	170	159	121	101	91	89	112	65	28	21	7	3	2	2	-	1
2022.1/4	강북구	소계	여자	2,149	31	41	19	25	381	345	296	236	173	114	125	163	126	41	17	9	2	2	1	1	1
2022.1/4	강북구	번1동	계	373	7	11	4	10	97	62	41	33	30	18	20	16	14	6	4	-	-	-	-	-	-
2022.1/4	강북구	번1동	남자	136	6	2	1	4	41	16	14	12	9	5	9	6	4	4	3	-	-	-	-	-	-
2022.1/4	강북구	번1동	여자	237	1	9	3	6	56	46	27	21	21	13	11	10	10	2	1	-	-	-	-	-	-
2022.1/4	강북구	번2동	계	82	-	3	-	-	6	10	17	9	6	6	9	9	5	1	-	1	-	-	-	-	-
2022.1/4	강북구	번2동	남자	27	-	-	-	-	4	4	5	4	-	4	3	1	2	-	-	-	-	-	-	-	-
2022.1/4	강북구	번2동	여자	55	-	3	-	-	2	6	12	5	6	2	6	8	3	1	-	1	-	-	-	-	-
2022.1/4	강북구	번3동	계	57	1	-	-	-	1	7	15	12	5	5	5	2	2	2	-	-	-	-	-	-	-
2022.1/4	강북구	번3동	남자	10	1	-	-	-	1	-	1	2	-	2	2	1	-	-	-	-	-	-	-	-	-
2022.1/4	강북구	번3동	여자	47	-	-	-	-	-	7	14	10	5	3	3	1	2	2	-	-	-	-	-	-	-
2022.1/4	강북구	수유1동	계	202	-	6	3	3	15	22	31	25	26	11	11	24	20	5	-	-	-	-	-	-	-
2022.1/4	강북구	수유1동	남자	75	-	3	1	3	7	6	10	7	11	5	4	10	5	3	-	-	-	-	-	-	-
2022.1/4	강북구	수유1동	여자	127	-	3	2	-	8	16	21	18	15	6	7	14	15	2	-	-	-	-	-	-	-
2022.1/4	강북구	수유2동	계	143	2	4	4	2	12	19	19	17	13	11	9	14	9	5	2	1	-	-	-	-	-
2022.1/4	강북구	수유2동	남자	45	2	1	-	1	2	7	8	3	2	5	3	5	2	3	-	1	-	-	-	-	-
2022.1/4	강북구	수유2동	여자	98	-	3	4	1	10	12	11	14	11	6	6	9	7	2	2	-	-	-	-	-	-
2022.1/4	강북구	수유3동	계	470	6	6	1	11	139	83	71	37	20	25	22	24	17	2	4	2	-	-	-	-	-
2022.1/4	강북구	수유3동	남자	157	3	3	1	2	36	24	25	12	9	11	10	11	5	2	3	-	-	-	-	-	-
